task_id,participant_id,error_type,cell_accuracy
09c534e7,fb4217aad87b61bb555c382e4ab7af81,correct,1.0
e760a62e,30a1cd49f79796e1a457b34c70394f97,correct,1.0
0a2355a6,eb0e3460043d2e0b0dcdc2035b5cec67,correct,1.0
13713586,6968ac1f90e3a9420cf04e1068570777,close_miss,0.9532163742690059
4f537728,6968ac1f90e3a9420cf04e1068570777,correct,1.0
00dbd492,8502b4c9ea2a7adc8330853f4aab648e,wrong_size,
12422b43,37c3ddceb7e3ee4c9162d7361bdd5657,close_miss,0.9
40f6cd08,b953a6abeb1ce14c50948eecc2ed2980,correct,1.0
575b1a71,b953a6abeb1ce14c50948eecc2ed2980,correct,1.0
845d6e51,6c0e5c36fc7c25bfa249beaf0e9ead04,close_miss,0.8725490196078431
ba9d41b8,6c0e5c36fc7c25bfa249beaf0e9ead04,correct,1.0
fc754716,fb4217aad87b61bb555c382e4ab7af81,correct,1.0
5b6cbef5,4d51a0637f7cbee1dc9d189d2d37fa9b,correct,1.0
e57337a4,ff5bd65771ed44a5e913545e38c5defc,correct,1.0
e41c6fd3,4a0123e5ed19ea211635267bfcc515ab,close_miss,0.8352941176470589
903d1b4a,4a0123e5ed19ea211635267bfcc515ab,correct,1.0
817e6c09,6c0e5c36fc7c25bfa249beaf0e9ead04,wrong_content,0.7333333333333333
ea9794b1,6c0e5c36fc7c25bfa249beaf0e9ead04,wrong_content,0.6
97239e3d,43acc0bd15e4622103f6a80625239078,correct,1.0
4f537728,43acc0bd15e4622103f6a80625239078,correct,1.0
a096bf4d,43acc0bd15e4622103f6a80625239078,close_miss,0.9807692307692307
12422b43,ef7fb32731a11a1c0f07877a2e36eb6a,correct,1.0
137f0df0,ef7fb32731a11a1c0f07877a2e36eb6a,correct,1.0
5289ad53,ceecbd1a6513f6c2401b8eed670bb304,correct,1.0
20818e16,ceecbd1a6513f6c2401b8eed670bb304,correct,1.0
7953d61e,2efbb02f2320d55d30a5633b2f40bdc6,close_miss,0.8125
73ccf9c2,4a0123e5ed19ea211635267bfcc515ab,correct,1.0
cfb2ce5a,2efbb02f2320d55d30a5633b2f40bdc6,correct,1.0
2546ccf6,e695b85fb1c29ba54e405a6a581d9932,correct,1.0
4c177718,74a4c288348e1ad52cc892beb4b52a2e,wrong_size,
e5790162,8545ccb9b40cf0726bb481f38ba87e63,close_miss,0.9666666666666667
4acc7107,4d51a0637f7cbee1dc9d189d2d37fa9b,correct,1.0
67c52801,4d51a0637f7cbee1dc9d189d2d37fa9b,correct,1.0
103eff5b,52ee40be8a924388676b8f310d8cd910,wrong_size,
ce039d91,4d51a0637f7cbee1dc9d189d2d37fa9b,correct,1.0
f83cb3f6,ff5bd65771ed44a5e913545e38c5defc,correct,1.0
dc2e9a9d,ff5bd65771ed44a5e913545e38c5defc,correct,1.0
31adaf00,4a0123e5ed19ea211635267bfcc515ab,correct,1.0
17b80ad2,4d51a0637f7cbee1dc9d189d2d37fa9b,correct,1.0
f0afb749,ff5bd65771ed44a5e913545e38c5defc,correct,1.0
e872b94a,4a0123e5ed19ea211635267bfcc515ab,correct,1.0
94414823,ff5bd65771ed44a5e913545e38c5defc,correct,1.0
62b74c02,2efbb02f2320d55d30a5633b2f40bdc6,correct,1.0
7ee1c6ea,8545ccb9b40cf0726bb481f38ba87e63,correct,1.0
bc4146bd,20eec345b719aa40ec428b225f76cf08,wrong_size,
9a4bb226,0e42f7edd4f8206b4f09a049bae44bc6,wrong_content,0.0
d4b1c2b1,0e42f7edd4f8206b4f09a049bae44bc6,correct,1.0
9356391f,1da948a1a74f0d61dc62239a0f4efbda,close_miss,0.828125
95a58926,52ee40be8a924388676b8f310d8cd910,wrong_size,
7d1f7ee8,52ee40be8a924388676b8f310d8cd910,wrong_size,
a57f2f04,52ee40be8a924388676b8f310d8cd910,wrong_size,
c97c0139,74a4c288348e1ad52cc892beb4b52a2e,wrong_size,
ccd554ac,8545ccb9b40cf0726bb481f38ba87e63,wrong_content,0.2944
7d18a6fb,74a4c288348e1ad52cc892beb4b52a2e,wrong_size,
c1990cce,ceecbd1a6513f6c2401b8eed670bb304,wrong_size,
e21a174a,ceecbd1a6513f6c2401b8eed670bb304,correct,1.0
070dd51e,09e032f0f95ca0f6ea1244f4c7e4de58,correct,1.0
e9c9d9a1,09e032f0f95ca0f6ea1244f4c7e4de58,correct,1.0
ac3e2b04,e695b85fb1c29ba54e405a6a581d9932,close_miss,0.9097222222222222
626c0bcc,e695b85fb1c29ba54e405a6a581d9932,correct,1.0
8cb8642d,ff0126886c65641a557249ac7d8cee4d,correct,1.0
4364c1c4,74a4c288348e1ad52cc892beb4b52a2e,close_miss,0.8846153846153846
1e81d6f9,74a4c288348e1ad52cc892beb4b52a2e,wrong_size,
e5c44e8f,8545ccb9b40cf0726bb481f38ba87e63,wrong_size,
52fd389e,52ee40be8a924388676b8f310d8cd910,wrong_size,
770cc55f,66b96a53c5a97e86e8c406a9ff53acf7,correct,1.0
12eac192,66b96a53c5a97e86e8c406a9ff53acf7,wrong_content,0.765625
8719f442,66b96a53c5a97e86e8c406a9ff53acf7,wrong_content,0.6755555555555556
bc4146bd,66b96a53c5a97e86e8c406a9ff53acf7,correct,1.0
d931c21c,cd3578dda8f8f04c2113709fd2422725,correct,1.0
f45f5ca7,cd3578dda8f8f04c2113709fd2422725,correct,1.0
00576224,f80830e5ffa99cc6b92a63e09efdbe66,correct,1.0
84f2aca1,f80830e5ffa99cc6b92a63e09efdbe66,correct,1.0
e681b708,f80830e5ffa99cc6b92a63e09efdbe66,wrong_size,
3d31c5b3,e695b85fb1c29ba54e405a6a581d9932,wrong_content,0.2222222222222222
0b17323b,20eec345b719aa40ec428b225f76cf08,close_miss,0.9644444444444444
6ad5bdfd,a308e735fe786789ede3225f11b58b7a,wrong_content,0.56
ca8de6ea,c9383f73f5a64deb5aa79580b891647f,wrong_size,
03560426,c9383f73f5a64deb5aa79580b891647f,wrong_content,0.75
2c0b0aff,e2e513d9cc96d6429995ecd72d63061c,wrong_size,
20981f0e,c9383f73f5a64deb5aa79580b891647f,wrong_size,
cd3c21df,c9383f73f5a64deb5aa79580b891647f,correct,1.0
f4081712,e2e513d9cc96d6429995ecd72d63061c,wrong_size,
08573cc6,005854090a9bf2c760be2d602774602d,wrong_content,0.7928994082840237
13713586,e73533dddc2d992798c955def75203cd,wrong_size,
8719f442,e73533dddc2d992798c955def75203cd,close_miss,0.9466666666666667
137f0df0,e9ff36c85e482e1b1a3d2440fb0fcf06,correct,1.0
73c3b0d8,e9ff36c85e482e1b1a3d2440fb0fcf06,correct,1.0
47996f11,e9ff36c85e482e1b1a3d2440fb0fcf06,close_miss,0.9955555555555555
b20f7c8b,ec2f24fdf50fe4185474f4c64b17a256,close_miss,0.8106060606060606
e95e3d8e,ff0126886c65641a557249ac7d8cee4d,correct,1.0
845d6e51,ff0126886c65641a557249ac7d8cee4d,correct,1.0
da2b0fe3,aa653ba64e23a8ecc828b5bd493369d5,correct,1.0
762cd429,aa653ba64e23a8ecc828b5bd493369d5,correct,1.0
e74e1818,779e6ee0c568da822cafe17ab1a282a1,correct,1.0
b15fca0b,779e6ee0c568da822cafe17ab1a282a1,correct,1.0
f3cdc58f,005854090a9bf2c760be2d602774602d,correct,1.0
3b4c2228,779e6ee0c568da822cafe17ab1a282a1,correct,1.0
f5aa3634,779e6ee0c568da822cafe17ab1a282a1,correct,1.0
e1d2900e,e2e513d9cc96d6429995ecd72d63061c,correct,1.0
f0df5ff0,e2e513d9cc96d6429995ecd72d63061c,correct,1.0
e2092e0c,c9383f73f5a64deb5aa79580b891647f,wrong_content,0.5955555555555555
67636eac,e2e513d9cc96d6429995ecd72d63061c,correct,1.0
9110e3c5,ff0126886c65641a557249ac7d8cee4d,correct,1.0
692cd3b6,fffabc0205a9e1710911af7c75880bf7,correct,1.0
96a8c0cd,1ea59323f0fc6f7d5fe4a849f8b11321,wrong_content,0.6737400530503979
62b74c02,1ea59323f0fc6f7d5fe4a849f8b11321,wrong_size,
ac3e2b04,d2c2af04d69ff59c579ebb7564f69390,close_miss,0.8784722222222222
f45f5ca7,70d343789ca526b9c3a5cdfa731999cf,correct,1.0
1e97544e,70d343789ca526b9c3a5cdfa731999cf,correct,1.0
e66aafb8,70d343789ca526b9c3a5cdfa731999cf,correct,1.0
0934a4d8,8daddfc90e658f76bd4e5347c912ff6e,wrong_content,0.14814814814814814
1da012fc,70d343789ca526b9c3a5cdfa731999cf,correct,1.0
423a55dc,005854090a9bf2c760be2d602774602d,wrong_content,0.7902097902097902
ef26cbf6,005854090a9bf2c760be2d602774602d,correct,1.0
4b6b68e5,779e6ee0c568da822cafe17ab1a282a1,correct,1.0
2697da3f,005854090a9bf2c760be2d602774602d,correct,1.0
e760a62e,a308e735fe786789ede3225f11b58b7a,correct,1.0
d4c90558,c4e44854d0a63378d3d4dea776d1f777,correct,1.0
52fd389e,69b4d262b53e06c2deb2255e624a856e,correct,1.0
a57f2f04,69b4d262b53e06c2deb2255e624a856e,close_miss,0.9335664335664335
103eff5b,69b4d262b53e06c2deb2255e624a856e,correct,1.0
e7dd8335,69b4d262b53e06c2deb2255e624a856e,correct,1.0
3ee1011a,dc152869c7bdb199c9e3d20bcf97920b,wrong_size,
aa300dc3,e0869dd63f8f2aa5ee0f3ba740e28e25,correct,1.0
070dd51e,8daddfc90e658f76bd4e5347c912ff6e,correct,1.0
e9c9d9a1,8daddfc90e658f76bd4e5347c912ff6e,correct,1.0
d931c21c,70d343789ca526b9c3a5cdfa731999cf,correct,1.0
e21a174a,aa653ba64e23a8ecc828b5bd493369d5,correct,1.0
5289ad53,aa653ba64e23a8ecc828b5bd493369d5,correct,1.0
0b17323b,7c559289a944e9343ed738c634c7dad4,correct,1.0
bc4146bd,7c559289a944e9343ed738c634c7dad4,wrong_size,
070dd51e,d6507bd18b9682994ae1ae58da56e25e,correct,1.0
0934a4d8,d6507bd18b9682994ae1ae58da56e25e,wrong_content,0.18518518518518517
d2acf2cb,d6507bd18b9682994ae1ae58da56e25e,wrong_content,0.7888888888888889
e9b4f6fc,d6507bd18b9682994ae1ae58da56e25e,correct,1.0
67636eac,c529897455f22becf9803a303cc48922,correct,1.0
817e6c09,b8390f04e590d8744edd37dfaa896e76,correct,1.0
da2b0fe3,8daddfc90e658f76bd4e5347c912ff6e,correct,1.0
762cd429,8daddfc90e658f76bd4e5347c912ff6e,correct,1.0
d492a647,4362a7cbd0376a8c858d07e8c4457456,correct,1.0
d304284e,f7583a3c0953faffcb973eb1fcd7b066,correct,1.0
2c0b0aff,4362a7cbd0376a8c858d07e8c4457456,correct,1.0
0692e18c,f7583a3c0953faffcb973eb1fcd7b066,correct,1.0
e1d2900e,4362a7cbd0376a8c858d07e8c4457456,correct,1.0
f0df5ff0,4362a7cbd0376a8c858d07e8c4457456,correct,1.0
67636eac,4362a7cbd0376a8c858d07e8c4457456,correct,1.0
94414823,2d8afa44409bc04fe4c9403f5664c151,correct,1.0
f0afb749,2d8afa44409bc04fe4c9403f5664c151,correct,1.0
dc2e9a9d,2d8afa44409bc04fe4c9403f5664c151,correct,1.0
e74e1818,e0869dd63f8f2aa5ee0f3ba740e28e25,correct,1.0
e57337a4,2d8afa44409bc04fe4c9403f5664c151,correct,1.0
4b6b68e5,e0869dd63f8f2aa5ee0f3ba740e28e25,correct,1.0
f5aa3634,e0869dd63f8f2aa5ee0f3ba740e28e25,correct,1.0
f83cb3f6,2d8afa44409bc04fe4c9403f5664c151,correct,1.0
b15fca0b,e0869dd63f8f2aa5ee0f3ba740e28e25,correct,1.0
ba9d41b8,a0308028dfddebf45b70bbbaee971d2e,correct,1.0
25094a63,f7583a3c0953faffcb973eb1fcd7b066,correct,1.0
ea9794b1,a0308028dfddebf45b70bbbaee971d2e,wrong_content,0.72
ea9794b1,b8390f04e590d8744edd37dfaa896e76,correct,1.0
ba9d41b8,b8390f04e590d8744edd37dfaa896e76,correct,1.0
22a4bbc2,8f15473a15bef7f956744c7264d5df4f,correct,1.0
3490cc26,ed2b3a614f031f5319cbf8aef48682a2,correct,1.0
8dae5dfc,e8f846a94f5a6c2326e7f6535cf8b8ea,correct,1.0
19bb5feb,f0d9fef6a190dc2129d35128c5c6f4a1,correct,1.0
7bb29440,f0d9fef6a190dc2129d35128c5c6f4a1,correct,1.0
6ad5bdfd,f0d9fef6a190dc2129d35128c5c6f4a1,correct,1.0
891232d6,f0d9fef6a190dc2129d35128c5c6f4a1,close_miss,0.8444444444444444
8cb8642d,a0308028dfddebf45b70bbbaee971d2e,correct,1.0
d5c634a2,f7583a3c0953faffcb973eb1fcd7b066,correct,1.0
845d6e51,a0308028dfddebf45b70bbbaee971d2e,correct,1.0
9b2a60aa,f7583a3c0953faffcb973eb1fcd7b066,correct,1.0
15696249,b9d97c611043b87656a3c7a3a6ae0bd6,wrong_content,0.3333333333333333
103eff5b,58a06989137bcae6b261a9d95d064cd3,correct,1.0
e7dd8335,58a06989137bcae6b261a9d95d064cd3,correct,1.0
81c0276b,522e02cfc6b655df2e74e123b45b1d63,correct,1.0
5b526a93,522e02cfc6b655df2e74e123b45b1d63,correct,1.0
ca8f78db,e569802c7fdacc3d9062ce40183bd6eb,correct,1.0
8e2edd66,b9d97c611043b87656a3c7a3a6ae0bd6,wrong_content,0.654320987654321
0607ce86,522e02cfc6b655df2e74e123b45b1d63,correct,1.0
85b81ff1,e569802c7fdacc3d9062ce40183bd6eb,correct,1.0
48f8583b,b9d97c611043b87656a3c7a3a6ae0bd6,wrong_content,0.4444444444444444
e9bb6954,e569802c7fdacc3d9062ce40183bd6eb,correct,1.0
639f5a19,e569802c7fdacc3d9062ce40183bd6eb,correct,1.0
0e671a1a,b9d97c611043b87656a3c7a3a6ae0bd6,correct,1.0
0b17323b,e569802c7fdacc3d9062ce40183bd6eb,correct,1.0
e7b06bea,b9d97c611043b87656a3c7a3a6ae0bd6,close_miss,0.9012345679012346
e345f17b,a0308028dfddebf45b70bbbaee971d2e,close_miss,0.8125
f3b10344,1e826418edb6f7bfa3dba4367e5b095c,close_miss,0.9885057471264368
dc2aa30b,7278b632ac6283cfea4222b7e83e977f,correct,1.0
15663ba9,1e826418edb6f7bfa3dba4367e5b095c,correct,1.0
136b0064,522e02cfc6b655df2e74e123b45b1d63,correct,1.0
f8be4b64,58a06989137bcae6b261a9d95d064cd3,correct,1.0
92e50de0,522e02cfc6b655df2e74e123b45b1d63,correct,1.0
a57f2f04,58a06989137bcae6b261a9d95d064cd3,correct,1.0
e633a9e5,e36e099ee6a45482ff8161a5dc63eaa4,correct,1.0
184a9768,e36e099ee6a45482ff8161a5dc63eaa4,correct,1.0
1c0d0a4b,e36e099ee6a45482ff8161a5dc63eaa4,correct,1.0
e681b708,e36e099ee6a45482ff8161a5dc63eaa4,correct,1.0
639f5a19,ef280e8af3bba65c12a9e8c0c9b9ef30,correct,1.0
e9bb6954,ef280e8af3bba65c12a9e8c0c9b9ef30,correct,1.0
55059096,ef280e8af3bba65c12a9e8c0c9b9ef30,correct,1.0
85b81ff1,ef280e8af3bba65c12a9e8c0c9b9ef30,close_miss,0.9725274725274725
7c8af763,58a06989137bcae6b261a9d95d064cd3,correct,1.0
dc2e9a9d,b2950e829680cf0fef53daa28bed98bf,correct,1.0
cd3c21df,7278b632ac6283cfea4222b7e83e977f,correct,1.0
94414823,b2950e829680cf0fef53daa28bed98bf,correct,1.0
20981f0e,7278b632ac6283cfea4222b7e83e977f,correct,1.0
f0afb749,b2950e829680cf0fef53daa28bed98bf,close_miss,0.9444444444444444
f9d67f8b,da5f676ff7bf11f6cd4781fac5a4e230,wrong_size,
12422b43,b57b1b4f5f58b6e9491d3d14b12c4b17,correct,1.0
ed98d772,db892b70c40895246c1a93260fe24bfb,wrong_content,0.0
3a301edc,b415288ca2c641e5d8ae7a330ec3f3b9,wrong_size,
f9a67cb5,b415288ca2c641e5d8ae7a330ec3f3b9,wrong_content,0.7238095238095238
ecaa0ec1,c5ebdff063aa5bb037ef877a5015ff19,correct,1.0
ae58858e,c5ebdff063aa5bb037ef877a5015ff19,correct,1.0
0c9aba6e,c5ebdff063aa5bb037ef877a5015ff19,wrong_content,0.7083333333333334
1acc24af,1e826418edb6f7bfa3dba4367e5b095c,close_miss,0.9513888888888888
6ea4a07e,1e826418edb6f7bfa3dba4367e5b095c,correct,1.0
0bb8deee,1e826418edb6f7bfa3dba4367e5b095c,correct,1.0
cb227835,a3dc092b574335d47777574994159231,correct,1.0
8dae5dfc,01548da004c6123b7e8050119f45462f,correct,1.0
cd3c21df,a3dc092b574335d47777574994159231,correct,1.0
712bf12e,a3dc092b574335d47777574994159231,correct,1.0
55783887,c5ebdff063aa5bb037ef877a5015ff19,correct,1.0
25094a63,02148ebefe2f2dc5b470f311dd8db79e,correct,1.0
0692e18c,02148ebefe2f2dc5b470f311dd8db79e,close_miss,0.9506172839506173
bbb1b8b6,02148ebefe2f2dc5b470f311dd8db79e,correct,1.0
93b4f4b3,dbc96e27190de75e1b3baa4a9965f9e3,correct,1.0
50f325b5,dbc96e27190de75e1b3baa4a9965f9e3,correct,1.0
14754a24,122a4938b4dcf766d548552fee61fb6f,close_miss,0.997229916897507
fe9372f3,84793df4ed25eae48a0068395c07b543,close_miss,0.8411764705882353
66f2d22f,c5dcbaee2832c1a68e48f3f20d5f7d34,correct,1.0
712bf12e,7278b632ac6283cfea4222b7e83e977f,correct,1.0
833dafe3,880d557bf3a70cf47acfbeef796c373d,wrong_size,
cb227835,7278b632ac6283cfea4222b7e83e977f,correct,1.0
1e81d6f9,943d8dbc201e4300a221e78232c4184d,correct,1.0
351d6448,0733968c0c99f8ac7d72f6e25c721164,correct,1.0
93c31fbe,2fd0edcd27d76416402561531ed5dcfe,correct,1.0
4c177718,943d8dbc201e4300a221e78232c4184d,correct,1.0
516b51b7,0733968c0c99f8ac7d72f6e25c721164,correct,1.0
7d18a6fb,943d8dbc201e4300a221e78232c4184d,correct,1.0
7953d61e,b18f26f0d6c59db36f7dc4be8f7d976d,correct,1.0
c6e1b8da,0733968c0c99f8ac7d72f6e25c721164,correct,1.0
62b74c02,b18f26f0d6c59db36f7dc4be8f7d976d,correct,1.0
2753e76c,0733968c0c99f8ac7d72f6e25c721164,correct,1.0
03560426,a3dc092b574335d47777574994159231,correct,1.0
351d6448,01548da004c6123b7e8050119f45462f,correct,1.0
516b51b7,01548da004c6123b7e8050119f45462f,correct,1.0
20981f0e,a3dc092b574335d47777574994159231,correct,1.0
c6e1b8da,01548da004c6123b7e8050119f45462f,correct,1.0
2753e76c,01548da004c6123b7e8050119f45462f,correct,1.0
a59b95c0,2fd0edcd27d76416402561531ed5dcfe,correct,1.0
c663677b,d9494c9560d93245f2498f735ae92ce2,close_miss,0.9876543209876543
cfb2ce5a,b18f26f0d6c59db36f7dc4be8f7d976d,correct,1.0
96a8c0cd,b18f26f0d6c59db36f7dc4be8f7d976d,correct,1.0
c97c0139,943d8dbc201e4300a221e78232c4184d,correct,1.0
b7cb93ac,d9494c9560d93245f2498f735ae92ce2,correct,1.0
4364c1c4,943d8dbc201e4300a221e78232c4184d,wrong_content,0.13736263736263737
8b28cd80,84793df4ed25eae48a0068395c07b543,wrong_size,
bf32578f,84793df4ed25eae48a0068395c07b543,wrong_size,
5207a7b5,84793df4ed25eae48a0068395c07b543,wrong_size,
7953d61e,cd91ce7e45c11a43518d3687c005d385,wrong_content,0.71875
a8610ef7,cd91ce7e45c11a43518d3687c005d385,wrong_content,0.6944444444444444
0a1d4ef5,cd91ce7e45c11a43518d3687c005d385,correct,1.0
bf89d739,2fd0edcd27d76416402561531ed5dcfe,correct,1.0
c48954c1,0733968c0c99f8ac7d72f6e25c721164,wrong_content,0.48148148148148145
c663677b,b18f26f0d6c59db36f7dc4be8f7d976d,correct,1.0
e0fb7511,bbc5b0a1356bf702baa340ab4f98cc72,correct,1.0
2072aba6,bbc5b0a1356bf702baa340ab4f98cc72,wrong_size,
e9ac8c9e,bbc5b0a1356bf702baa340ab4f98cc72,correct,1.0
99306f82,bbc5b0a1356bf702baa340ab4f98cc72,wrong_content,0.525
4c177718,a18f3ff130e053f374ad414ce141ec37,wrong_size,
62b74c02,d9494c9560d93245f2498f735ae92ce2,correct,1.0
1c56ad9f,2fd0edcd27d76416402561531ed5dcfe,wrong_content,0.7777777777777778
60c09cac,d2eba0c3cdaa678cb8eab085427a1602,correct,1.0
e133d23d,69f94eb855a4c3efbeeb35329e75197a,wrong_size,
414297c0,69f94eb855a4c3efbeeb35329e75197a,correct,1.0
2a5f8217,bb23256944dc96712009e3218b01dfb7,close_miss,0.9644970414201184
59341089,bb23256944dc96712009e3218b01dfb7,correct,1.0
f21745ec,bb23256944dc96712009e3218b01dfb7,close_miss,0.8142292490118577
c87289bb,bb23256944dc96712009e3218b01dfb7,correct,1.0
85b81ff1,e41f20e6d0a9d454b2a7f09819a2f16b,correct,1.0
e78887d1,2fd0edcd27d76416402561531ed5dcfe,wrong_content,0.7333333333333333
cad67732,0134e54fd5ec9f686739158497f77e98,correct,1.0
8b28cd80,8fdc6a2913a50119ed0aba5a9a6d508d,wrong_content,0.7160493827160493
1c56ad9f,8fdc6a2913a50119ed0aba5a9a6d508d,wrong_content,0.7955555555555556
93c31fbe,8fdc6a2913a50119ed0aba5a9a6d508d,wrong_size,
4acc7107,d4bc02b8a5963d1aa1ac2e57e4a9d22f,wrong_content,0.72
a59b95c0,8fdc6a2913a50119ed0aba5a9a6d508d,wrong_size,
fe9372f3,8fdc6a2913a50119ed0aba5a9a6d508d,close_miss,0.8725490196078431
e9bb6954,e41f20e6d0a9d454b2a7f09819a2f16b,correct,1.0
0b17323b,e41f20e6d0a9d454b2a7f09819a2f16b,correct,1.0
97239e3d,fef8a6ee06e5887283ef2f0d33179ace,wrong_content,0.71280276816609
d2acf2cb,1a35ff5d2e53c2de6e9bc563c22fbeef,correct,1.0
9110e3c5,1a35ff5d2e53c2de6e9bc563c22fbeef,correct,1.0
e9b4f6fc,1a35ff5d2e53c2de6e9bc563c22fbeef,correct,1.0
e345f17b,1a35ff5d2e53c2de6e9bc563c22fbeef,correct,1.0
2697da3f,577bc1a040b665f10165eeba6c8edcdb,wrong_size,
6df30ad6,bbc5b0a1356bf702baa340ab4f98cc72,correct,1.0
3ee1011a,3e18487dca5e21b25229dba9106798ed,wrong_size,
12997ef3,bdddf091f4c7ad100430cadfd1b478ad,correct,1.0
d017b73f,bdddf091f4c7ad100430cadfd1b478ad,correct,1.0
14754a24,b2ef4053034534e0ae02be4c74cb8829,correct,1.0
aa4ec2a5,f9e09165f1e1ff303e547946790fc10e,correct,1.0
b15fca0b,f9e09165f1e1ff303e547946790fc10e,correct,1.0
ce039d91,d4bc02b8a5963d1aa1ac2e57e4a9d22f,close_miss,0.85
17b80ad2,d4bc02b8a5963d1aa1ac2e57e4a9d22f,wrong_content,0.629757785467128
67c52801,d4bc02b8a5963d1aa1ac2e57e4a9d22f,wrong_size,
506d28a5,d4bc02b8a5963d1aa1ac2e57e4a9d22f,wrong_content,0.65
4364c1c4,b57376d3ef5c888124adad2206ed8cbd,wrong_size,
e2092e0c,90b2a91210f3febb71cd3fbefa7a3374,wrong_content,0.44
f5c89df1,0e61be386c345589879e51b88ec91a33,close_miss,0.8402366863905325
3391f8c0,0e61be386c345589879e51b88ec91a33,correct,1.0
48f8583b,0e61be386c345589879e51b88ec91a33,wrong_content,0.3333333333333333
7c9b52a0,0e61be386c345589879e51b88ec91a33,correct,1.0
7e02026e,28e44509dce75d0ad3eecea8b873417f,close_miss,0.9791666666666666
5207a7b5,6d59aa4fc7c2e2d43445efbb8ce32e89,correct,1.0
0692e18c,70d316bb35f6e5004d606747a4accc32,wrong_content,0.7283950617283951
c074846d,6d59aa4fc7c2e2d43445efbb8ce32e89,correct,1.0
d5c634a2,70d316bb35f6e5004d606747a4accc32,wrong_content,0.7777777777777778
25094a63,70d316bb35f6e5004d606747a4accc32,correct,1.0
9b2a60aa,70d316bb35f6e5004d606747a4accc32,correct,1.0
4b6b68e5,f9e09165f1e1ff303e547946790fc10e,correct,1.0
f5aa3634,f9e09165f1e1ff303e547946790fc10e,wrong_size,
3b4c2228,f9e09165f1e1ff303e547946790fc10e,correct,1.0
d017b73f,0134e54fd5ec9f686739158497f77e98,wrong_size,
15113be4,0134e54fd5ec9f686739158497f77e98,correct,1.0
ce039d91,1e5175b60582f70359c90f0c89612370,close_miss,0.92
32e9702f,3e18487dca5e21b25229dba9106798ed,correct,1.0
917bccba,3e18487dca5e21b25229dba9106798ed,correct,1.0
9f27f097,3e18487dca5e21b25229dba9106798ed,correct,1.0
cf133acc,af5d118361eaa994659eee203cd9e5ec,wrong_content,0.21777777777777776
aee291af,af5d118361eaa994659eee203cd9e5ec,wrong_size,
be03b35f,af5d118361eaa994659eee203cd9e5ec,wrong_size,
ea959feb,321b079c2d7b3969f2df7ee96c2a37e1,correct,1.0
dd2401ed,321b079c2d7b3969f2df7ee96c2a37e1,correct,1.0
fe9372f3,6d59aa4fc7c2e2d43445efbb8ce32e89,correct,1.0
8b28cd80,6d59aa4fc7c2e2d43445efbb8ce32e89,correct,1.0
bf32578f,6d59aa4fc7c2e2d43445efbb8ce32e89,correct,1.0
d304284e,70d316bb35f6e5004d606747a4accc32,correct,1.0
195ba7dc,12fb91213504bd196f732592529032a8,correct,1.0
27a77e38,12fb91213504bd196f732592529032a8,correct,1.0
09c534e7,12fb91213504bd196f732592529032a8,correct,1.0
ac0c5833,12fb91213504bd196f732592529032a8,correct,1.0
a59b95c0,1be93c31c19e4aec5a7f7c66761145fa,wrong_size,
fe9372f3,1be93c31c19e4aec5a7f7c66761145fa,correct,1.0
8b28cd80,1be93c31c19e4aec5a7f7c66761145fa,close_miss,0.8024691358024691
66e6c45b,6737445e25a4676e0401d60e8296cffb,correct,1.0
0becf7df,6737445e25a4676e0401d60e8296cffb,correct,1.0
9bebae7a,6737445e25a4676e0401d60e8296cffb,correct,1.0
f5aa3634,903799d209d9b13f9201be9a840268d3,correct,1.0
e74e1818,903799d209d9b13f9201be9a840268d3,correct,1.0
319f2597,321b079c2d7b3969f2df7ee96c2a37e1,correct,1.0
8fbca751,af5d118361eaa994659eee203cd9e5ec,correct,1.0
0d87d2a6,321b079c2d7b3969f2df7ee96c2a37e1,correct,1.0
b7f8a4d8,af5d118361eaa994659eee203cd9e5ec,wrong_content,0.7444444444444445
62ab2642,321b079c2d7b3969f2df7ee96c2a37e1,correct,1.0
27a77e38,28e44509dce75d0ad3eecea8b873417f,close_miss,0.9876543209876543
ac0c5833,28e44509dce75d0ad3eecea8b873417f,correct,1.0
2b01abd0,c362c3de4a15208f70e03e2049fa1f63,correct,1.0
3b4c2228,c362c3de4a15208f70e03e2049fa1f63,correct,1.0
27a77e38,4e0b71a88f376a612091ee4dad3bb1fa,wrong_size,
09c534e7,4e0b71a88f376a612091ee4dad3bb1fa,wrong_content,0.6533333333333333
332efdb3,c2732bf30d29299b78b11adfad6cb064,correct,1.0
af24b4cc,11940e50c397b98ae4a0e182019e8c05,correct,1.0
3194b014,11940e50c397b98ae4a0e182019e8c05,correct,1.0
aa18de87,11940e50c397b98ae4a0e182019e8c05,correct,1.0
9ddd00f0,11940e50c397b98ae4a0e182019e8c05,wrong_content,0.5429362880886427
58e15b12,c2732bf30d29299b78b11adfad6cb064,close_miss,0.9979166666666667
4b6b68e5,903799d209d9b13f9201be9a840268d3,correct,1.0
3b4c2228,903799d209d9b13f9201be9a840268d3,correct,1.0
b15fca0b,903799d209d9b13f9201be9a840268d3,correct,1.0
195ba7dc,4e0b71a88f376a612091ee4dad3bb1fa,wrong_content,0.26666666666666666
c92b942c,ca48922121ec9d3b3882d92da45dd1f1,wrong_size,
256b0a75,bfc455f99f933872474c7838b1093e18,correct,1.0
